EXTERIOR,,INTERIOR,YEAR,VIN,,,Package Codes,PACKAGES,MSRP,PROD.,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice
"X04 - Moonstone | $5,000.00",,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C52BE698978,C52,E69897,"MSRP,IND,ZCV,ZCP,ZCW,ZP3.3,1CC,655,6NR,752",,"$75,575.00",,1100,,Fields BMW South Orlando,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698979,C54,E69897,"MSRP,1CC,2MK,403,4MY,494,639,6FL,7H8",,"$65,675.00",,550/950,,,,,,,,,
381 - Le Mans Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C50BE698980,C50,E69898,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403",,"$71,475.00",,550,,P & W BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE698981,C52,E69898,"MSRP,ZCV,ZCP,ZP3.1,1CC,403,465,494,6NR,752",,"$70,150.00",,,,Pacific BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698982,C54,E69898,"MSRP,ZCP,1CC,403,494,4MX,6FL",,"$64,525.00",,550/950,,Paul Miller Performance LLC dba/Paul Miller BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE698983,C56,E69898,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,403,5AC,655,6NR,752",,"$74,225.00",,550,,Towne BMW Mini,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE698984,C58,E69898,"MSRP,ZCV,ZCP,ZP3.3,1CC,403,655,6NR",,"$67,625.00",,,,BMW-MINI of South Atlanta,,,,,,,
A30 - Interologos Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C5XBE698985,C5X,E69898,"MSRP,ZCV,ZCP,ZP3.2,1CC",,"$66,525.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C51BE698986,C51,E69898,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,417,655,752",,"$71,450.00",,550/1100,Flood,Schomp BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698987,C53,E69898,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,465,494,655,6NR,752",,"$73,400.00",,,,Shelly BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE698988,C55,E69898,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,403,6NR,752",,"$70,725.00",,550,,Paul Miller Performance LLC,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE698989,C57,E69898,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,403,655,6NR",,"$68,625.00",,,,,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE698990,C53,E69899,"MSRP,ZCP,ZP3.1,1CC",,"$63,075.00",,,,Prestige BMW,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE698991,C55,E69899,"MSRP,ZCV,ZCP,ZP3.3,1CC",,"$66,825.00",,550/300,,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE698992,C57,E69899,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403,655,6NR,752",,"$71,075.00",,550,,BMW of Darien,,,,,,,
381 - Le Mans Blue Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C59BE698993,C59,E69899,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,417,494,5AC,655,6NR,752",,"$75,400.00",,550/1100,,"Niederlassung München Filiale Trudering BMW AG, München",,,,,,,
"337 - Dakar Yellow 2 | $5,000.00",,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE698994,C50,E69899,"MSRP,IND,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,5AC,655,6NR,752",,"$79,250.00",,,,BMW of Fremont,,,,,,https://github.com/Sman19/OriginalMonroney/blob/1f922a52021deaa0577c381a8d642e793bd3a68e/WBSPM9C50BE698994%20-%20%202011%20m3%20Sedan%20Window%20Sticker%2010.50x16.50%20.pdf,
A29 - SIlverstone II,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE698995,C52,E69899,"MSRP,ZCV,ZCP,ZP3.3,1CC,465,6NR",,"$67,550.00",,550/300,,Steve Thomas BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE698996,C54,E69899,"MSRP,ZCV,ZCP,ZP3.3,1CC,494,655,6NR",,"$67,625.00",,550,,Northwest BMW,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C56BE698997,C56,E69899,"MSRP,1CC,6FL,771",,"$58,475.00",,,,,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C58BE698998,C58,E69899,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,655,6NR,752",,"$72,375.00",,,,,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE698999,C5X,E69899,"MSRP,ZP3.3,1CC,403,7H8",,"$61,625.00",,,Military,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699000,C50,E69900,"MSRP,ZCV,ZP3.3,1CC,2MK,2MT,494,655,752",,"$70,375.00",,,,Northwest BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699001,C52,E69900,"MSRP,ZCP,ZP3.3,1CC,302,465,655",,"$64,300.00",,,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE699002,C54,E69900,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,326,6NR,752",,"$72,075.00",,,,Motor Werks BMW,,,,,,,
A29 - SIlverstone II,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE699003,C56,E69900,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,403,326,417,655,6NR,752",,"$74,550.00",,550,,MINI of Portland,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE699004,C58,E69900,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,403,417,5AC,655,6NR,752",,"$71,900.00",,550,,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699005,C5X,E69900,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,655,6NR",,"$72,075.00",,550,,,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C51BE699006,C51,E69900,"MSRP,ZCV,ZCP,ZCW,ZP3.2,1CC,2MK,403,417,5AC,655,6NR,752",,"$74,800.00",,550,,BMW of Roseville/EuRO Delivery,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE699007,C53,E69900,"MSRP,ZCV,ZCW,ZP3.1,1CC,223,403,6NR",,"$67,625.00",,550/300,Military,"Auto-Albert GmbH , Baumholder",,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE699008,C55,E69900,"MSRP,ZCV,ZCP,ZP3.2,1CC,403",,"$67,875.00",,550/300,,Fields BMW of Daytona,,,,,,,
A30 - Interologos Blue Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C57BE699009,C57,E69900,"MSRP,ZCP,ZCW,1CC,2MK,403,771,507,609,639,655,6FL,752",,"$72,905.00",,550/950,,BMW of Bakersfield,,,,,,,
A29 -  Silverstone Metallic ,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C53BE699010,C53,E69901,"MSRP,ZCV,ZP3.3,1CC,223,2MK,494,655",,"$69,075.00",,550/300,,BMW of Sterling,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE699011,C55,E69901,"MSRP,ZCV,ZP3.2,1CC,223,2MK,2MT,403,494,655,752",,"$72,725.00",,300,,BMW MINI of Concord,,,,,,,
A29 -  Silverstone Metallic ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE699012,C57,E69901,"MSRP,ZCV,ZP3.3,1CC,223,2MK,2MT,403,494,655,752",,"$72,975.00",,550,,,,,,,,,
381 - Le Mans Blue Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C59BE699013,C59,E69901,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,752",,"$73,375.00",,550,,BMW Seattle,,,,,,,
A29 -  Silverstone Metallic ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699014,C50,E69901,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,5AC,6NR,752",,"$73,875.00",,550,,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699015,C52,E69901,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,5AC,6NR,752",,"$73,875.00",,550,,"Autohaus Krauth GmbH & Co. KG , Heidelberg",,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE699016,C54,E69901,"MSRP,ZCV,ZCP,ZP3.1,1CC,2MK,403,494,655,6NR,752",,"$73,475.00",,550,,BMW of Humboldt Bay,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE699017,C56,E69901,"MSRP,ZCP,ZCV,ZP3.1,1CC",,"$66,525.00",,550,,BMW MINI of Annapolis,,,,,,,
668 - Jet Black,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C58BE699018,C58,E69901,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,465,494,655,6NR,752",,"$76,075.00",,1100,,BMW North Scottsdale,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699019,C5X,E69901,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,5AC,6NR,752",,"$73,875.00",,550,Euro Delivery/Military,"Autohaus Karl + Co. GmbH & Co. KG , Mainz",,,,,,,
"U91 - Frozen Black | $5,000.00 ",,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE699020,C56,E69902,"MSRP,IND,ZCV,ZCP,ZP3.3,1CC,2MK,403,494,6NR",,"$75,975.00",,300,Military,"Autohaus Euler Kaiserslautern GmbH , Kaiserslautern",,,,,,,
"U94 - Fire Orange 2 | $5,000.00",,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C58BE699021,C58,E69902,"MSRP,IND,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,5AC,655,6NR,752",,"$80,350.00",,1100,,CENTER BMW,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C5XBE699022,C5X,E69902,"MSRP,ZCW,ZP3.1,1CC,417,609,6FL",,"$65,750.00",,1100,,BMW of Murray,,,,,,,
A73 - Jerez Black Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C51BE699023,C51,E69902,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,655,6NR,752",,"$73,975.00",,550,,BMW MINI of Freeport,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C53BE699024,C53,E69902,"MSRP,ZCW,1CC,2MK,403,771,639,6FL,7H8",,"$64,175.00",,"1,250?",Rebuilt,,,,,,,,
300 - Alpine White,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C55BE699025,C55,E69902,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403,417,465,5AC,655,752",,"$71,875.00",,300,,Crevier BMW,,,,,,,
A52 - Space Gray Met.,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C57BE699026,C57,E69902,"MSRP,ZCV,ZCP,ZP3.1,1CC,403,417,465,5AC,655,752",,"$71,125.00",,550,https://bringatrailer.com/listing/2011-bmw-m3-149/,VISTA MOTOR COMPANY,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE699027,C59,E69902,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,6NR,752",,"$73,075.00",,,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699028,C50,E69902,"MSRP,ZCP,1CC,403,494,4MY,609,639,6FL,6NR",,"$67,625.00",,550/950,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C52BE699029,C52,E69902,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,5AC,6NR,752",,"$74,975.00",,550/1100,,Steve Thomas BMW,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE699030,C59,E69903,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,6NR,752",,"$73,075.00",,,,Valencia BMW,,,,,,,
668 - Jet Black,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C50BE699031,C50,E69903,"MSRP,ZCW,ZCV,ZP3.1,1CC,655",,"$64,825.00",,,,BMW MINI of Southampton,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C52BE699032,C52,E69903,"MSRP,ZCV,ZCP,ZP3.1,1CC,2MK,403,465,494,655,6NR",,"$72,350.00",20110923,550/300,,EAST BAY BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE699033,C54,E69903,"MSRP,ZCV,ZCP,ZP3.3,1CC,465",,"$66,450.00",,,EURO DELIVERY/MILITARY,"Autohaus Schaal GmbH , Bitburg",,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C56BE699034,C56,E69903,"MSRP,ZCV,ZCP,ZP3.3,1CC,403,417,494,655,6NR",,"$68,700.00",,,,Pace BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE699035,C58,E69903,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,494",,"$70,975.00",,550,,BMW of Bellevue,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699036,C5X,E69903,"MSRP,ZCV,ZCP,ZP3.2,1CC,2MK,403,494,655,6NR,752",,"$72,925.00",,,,Roadshow BMW,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE699037,C51,E69903,"MSRP,ZCV,ZCP,ZCW,ZP3.2,1CC,2MK,403,6NR,752",,"$73,625.00",,550,,Irvine BMW,,,,,,,
A73 - Jerez Black Met.,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE699038,C53,E69903,"MSRP,ZCV,ZCW,ZP3.2,1CC,2MK,403,655,752",,"$71,225.00",,550,,VOB BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE699039,C55,E69903,"MSRP,ZCV,ZP3.3,1CC,2MK,494,752",,"$68,775.00",,,,Park Ave BMW,,,,,,,
A30 - Interologos Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE699040,C51,E69904,"MSRP,ZCP,1CC,2MK,494,771,6FL",,"$65,875.00",,550/950,,BMW MINI of Annapolis,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C53BE699041,C53,E69904,"MSRP,ZCV,ZCP,ZCW,ZP3.2,1CC,2MK,403,6NR",,"$71,175.00",,,,South Bay BMW MINI,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C55BE699042,C55,E69904,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403",,"$68,575.00",,550,,BMW of San Francisco,,,,,,,
A73 - Jerez Black Met.,,NDH3 - EXT. BAMBOO ,2011,WBSPM9C57BE699043,C57,E69904,"MSRP,ZCV,ZP3.3,1CC,403,655,752",,"$68,425.00",,550/1100,,BMW of Charlottesville,,,,,,,
A29 -  Silverstone Metallic ,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C59BE699044,C59,E69904,"MSRP,ZP3.2,1CC,2MK,2MT,7H8",,"$65,275.00",,550,,BMW MINI of Concord,,,,,,,
A29 -  Silverstone Metallic ,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE699045,C50,E69904,"MSRP,1CC,2MK,4MX,6FL",,"$62,425.00",,550,,Circle BMW,,,,,,,
A29 -  Silverstone Metallic ,,NCH1 - PALLADIUM NOVILLO,2011,WBSPM9C52BE699046,C52,E69904,"MSRP,1CC,2MK,302,403,4MY,507,6FL",,"$65,205.00",,550/950,,Steve Thomas BMW,,,,,,,
A29 -  Silverstone Metallic ,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE699047,C54,E69904,"MSRP,ZCV,ZCP,ZP3.3,1CC,403,6NR,752",,"$70,825.00",,550/1100,,Crevier BMW,,,,,,,
A29 -  Silverstone Metallic ,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C56BE699048,C56,E69904,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,465,494,655,6NR,752",,"$74,500.00",,1100,,Sewickley Car Store,,,,,,,
A29 -  Silverstone Metallic ,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE699049,C58,E69904,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,403,417,655,6NR,752",,"$74,850.00",,550/300,,,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C54BE699050,C54,E69905,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,655,6NR,752",,"$74,550.00",,550,,BMW MINI of San Francisco,,,,,,,
A73 - Jerez Black Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C56BE699051,C56,E69905,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,5AC,655,6NR,752",,"$74,225.00",,550,,BMW of San Antonio,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C58BE699052,C58,E69905,"MSRP,ZCP,1CC,4MX,6FL",,"$62,425.00",,950,,BMW of San Diego,,,,,,,
A52 - Space Gray Met.,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C5XBE699053,C5X,E69905,"MSRP,ZCP,1CC,2MK,302,771,6FL",,"$64,825.00",,550,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C51BE699054,C51,E69905,"MSRP,ZCP,ZCV,1CC,2MK,494,771,639,6FL,6NR,752",,"$71,975.00",,"550/1,250",,Advantage BMW MINI of Clear Lake,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE699055,C53,E69905,"MSRP,1CC,403,771,6FL",,"$61,025.00",,550/950,,Advantage BMW Midtown,,,,,,,
A52 - Space Gray Met.,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C55BE699056,C55,E69905,"MSRP,ZCV,ZP3.1,1CC,223,2MK,2MT,403,752",,"$73,225.00",,550/1100,,BMW of San Francisco,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE699057,C57,E69905,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,403,655,6NR,752",,"$70,525.00",,,,NORTHWEST BMW,,,,,,,
300 - Alpine White,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C59BE699058,C59,E69905,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,403,6NR",,"$71,175.00",,,,MINI of Portland,,,,,,,
668 - Jet Black,,GEAT - ANTHRACITE CLOTH,2011,WBSPM9C50BE699059,C50,E69905,"MSRP,1CC,2MK,4MZ,6FL",,"$61,875.00",,,,Richmond BMW,,,,,,,
A52 - Space Gray Met.,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C57BE699060,C57,E69906,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,655,6NR,752",,"$71,125.00",,"550/1,100",,BMW of Alexandria ,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C59BE699061,C59,E69906,"MSRP,ZCV,ZCW,ZP3.3,1CC,223,2MK,2MT,403,417,752",,"$74,000.00",,550/300,,Stevens Creek BMW,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C50BE699062,C50,E69906,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,2MK,403,417,655,752",,"$74,050.00",,300,,Pacific BMW,,,,,,,
300 - Alpine White,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C52BE699063,C52,E69906,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403,417,752",,"$70,800.00",,300,,Pace BMW,,,,,,,
A30 - Interologos Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C54BE699064,C54,E69906,"MSRP,ZCP,ZCW,ZP3.3,1CC,2MK,302,7H8",,"$68,225.00",,550/300,,Princeton BMW,,,,,,,
A52 - Space Gray Met.,,NCH5 - FOX RED/BLACK/BLACK,2011,WBSPM9C56BE699065,C56,E69906,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403",,"$68,875.00",,550/300,,BMW Gallery of Norwood,,,,,,,
381 - Le Mans Blue Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C58BE699066,C58,E69906,"MSRP,ZCV,ZP3.1,1CC,2MK,223,2MT,403,417,655,6NR,752",,"$73,600.00",,550/300,,P & W BMW,,,,,,,
381 - Le Mans Blue Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C5XBE699067,C5X,E69906,"MSRP,ZCV,ZCP,ZP3.1,1CC,2MK,403,417,655,752",,"$73,300.00",,550,,BMW & Mini of Sterling,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C51BE699068,C51,E69906,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,417,655,6NR,752",,"$73,550.00",,550,,Steve Thomas BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C53BE699069,C53,E69906,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,6NR,752",,"$72,625.00",,550,,Wagner BMW Of Shrewsbury,,,,,,,
A52 - Space Gray Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C5XBE699070,C5X,E69907,"MSRP,ZCV,ZCP,ZCW,ZP3.1,1CC,403,655,6NR,752",,"$71,375.00",20111001,550/300,,BMW of Roseville,,,,,,,
A52 - Space Gray Met.,,NCH4 - PALLADIUM/BLCK/BLACK,2011,WBSPM9C51BE699071,C51,E69907,"MSRP,ZCV,ZCP,ZP3.3,1CC,2MK,403,417,465,494,655,6NR,752",,"$74,825.00",20111004,550/300,,Community Volkswagen/Santa Maria BMW,,,,,,,
A52 - Space Gray Met.,,NCH2 - FOX RED NOVILLO,2011,WBSPM9C53BE699072,C53,E69907,"MSRP,ZCV,ZCW,ZP3.1,1CC,2MK,2MT,403,752",,"$72,125.00",20111004,550,,Bavarian BMW,,,,,,,
A52 - Space Gray Met.,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C55BE699073,C55,E69907,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403,752",,"$70,475.00",20111004,550,,Zimbrick European of Madison,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C57BE699074,C57,E69907,"MSRP,ZCP,ZCW,ZP3.3,1CC,2MK,302,403,609,655,6NR,752",,"$74,125.00",20111004,1100,,Schomp BMW of Highlands Ranch,,,,,,,
300 - Alpine White,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C59BE699075,C59,E69907,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,655,6NR,752",,"$74,000.00",20111004,,, BMW of Southpoint ,,,,,,,
300 - Alpine White,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C50BE699076,C50,E69907,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,655,6NR,752",,"$73,425.00",20111004,,,BMW of Norwood/Devon Hill BMW,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699077,C52,E69907,"MSRP,609,ZP3.1,1CC,2MK,2MT,403,465,494,655,6NR,752",,"$71,350.00",20111004,,,BMW of Bellevue,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C54BE699078,C54,E69907,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,655,6NR,752",,"$73,425.00",20111004,,,Shelly BMW/BMW of Buena Park,,,,,,,
668 - Jet Black,,NCH3 - BAMBOO BEIGE NOVILLO LEATHER,2011,WBSPM9C56BE699079,C56,E69907,"MSRP,ZCP,ZCW,1CC,403,771,609,639,655,752",,"$68,675.00",20111004,950,, BMW of Southpoint ,,,,,,,
668 - Jet Black,,NCSW - BLACK NOVILLO LEATHER,2011,WBSPM9C52BE699080,C52,E69908,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,655,6NR,752",,"$74,000.00",20111004,,,BMW of Carlsbad,,,,,,,
300 - Alpine White,,NDSW - EXT. BLACK  NOVILLO LEATHER,2011,WBSPM9C54BE699081,C54,E69908,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,403,417,655,6NR,752",,"$72,200.00",20111004,"1,100",,Fields BMW South Orlando,,,,,,,
300 - Alpine White,,NDH2 - EXT. FOX RED NOVILLO,2011,WBSPM9C56BE699082,C56,E69908,"MSRP,ZCV,ZCP,ZCW,ZP3.3,1CC,2MK,403,417,5AC,655,6NR,752",,"$75,350.00",20111004,"1,100",,Orange County BMW,,,,,,,
