EXTERIOR,Development code,INTERIOR,Year,VIN,,,,PACKAGES,MSRP,PROD,,,DEALER NAME,Port,Carrier,VPC,Details,V-Spec,Sticker,Invoice,VPC
,,,2020,,,9B88045,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88055,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88077,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88088,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88111,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88121,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88134,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88154,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88165,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88176,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88187,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88198,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88209,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88230,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88255,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88352,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88418,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88517,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88528,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88550,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B88562,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89509,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89531,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89542,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89553,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89564,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89608,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89630,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89674,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89707,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89729,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89762,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89805,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89838,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89849,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89871,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89937,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89948,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89959,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B89970,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90069,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90124,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90245,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90312,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90323,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90345,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90356,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90379,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90389,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90400,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90411,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90422,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90443,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90454,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90465,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90476,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90498,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90509,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90532,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90554,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90575,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90609,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90631,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90653,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90664,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90685,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90707,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90718,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90739,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90761,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B90783,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B91738,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B91749,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B91840,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B91958,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B91989,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92000,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92020,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92031,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92053,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92074,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92085,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92096,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92168,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92179,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92221,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92253,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92274,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92305,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92326,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92347,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92368,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92378,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92410,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92420,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B92431,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93162,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93423,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93526,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93566,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93646,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B93667,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B95337,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B95749,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B95791,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B95811,,,,"Dec 1, 2019",,,,,,,,,,,
,,,2020,,,9B95915,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B95936,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B95974,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B96823,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B96947,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97112,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97152,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97192,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97314,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97335,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97377,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97521,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97561,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97623,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9B97706,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C00780,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C00863,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C00904,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C00946,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01009,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01029,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01074,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01116,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01137,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01177,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01221,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01239,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01283,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01320,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01341,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01364,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01697,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01820,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01863,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01883,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01924,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01945,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C01967,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C07945,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08050,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08111,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08132,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08384,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08424,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08466,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08487,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08530,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08551,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08695,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08883,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08924,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08949,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C08987,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09114,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09135,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09256,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09320,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09424,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09446,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09486,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09507,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09529,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09571,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C09653,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C11872,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C12076,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C12274,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C12434,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C13411,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C13613,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C13632,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C14944,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C14965,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C15028,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C15128,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16218,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16239,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16260,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16363,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16384,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16425,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16466,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16530,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16592,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16674,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16695,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16909,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C16990,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17054,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17094,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17117,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17159,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17198,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17220,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17283,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17304,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C17345,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C18868,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C18931,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C18993,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C19199,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C19299,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C19342,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C20955,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23124,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23183,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23250,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23265,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23300,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23318,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23359,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23419,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23458,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23476,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23495,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23535,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23550,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23573,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23613,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23630,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23652,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23664,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C23732,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24083,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24140,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24182,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24199,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24259,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24277,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24297,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24337,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24357,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C24374,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26325,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26347,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26387,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26421,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26461,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26483,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26520,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26554,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C26624,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C28708,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C28977,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29020,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29061,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29104,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29143,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29186,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C29229,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30147,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30229,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30260,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30292,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30318,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30382,,,,"Jan 1, 2020",,,,,,,,,,,
,,,2020,,,9C30506,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C30536,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C30558,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C30590,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C30743,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32153,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32170,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32211,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32511,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32554,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32579,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32640,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32685,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32703,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32747,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C32790,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C33861,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C33883,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C33921,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C33964,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34050,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34074,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34113,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34155,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34200,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34240,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34285,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C34303,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35286,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35327,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35688,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35732,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35772,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35813,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35876,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C35917,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C41056,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C41219,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C41874,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C42019,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C44251,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C44396,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C45718,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C45800,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C45943,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C45984,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46006,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46068,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46108,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46152,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46189,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46231,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46273,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46293,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C46331,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47266,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47308,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47433,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47512,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47555,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47638,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47678,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47698,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47738,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47780,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47823,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47842,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47882,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47923,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C47964,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48006,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48069,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48211,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48252,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48293,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C48336,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C51399,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C51562,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C51728,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C52811,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C53019,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C53853,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C53935,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C53978,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54039,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54084,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54138,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54178,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54262,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54284,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54321,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54341,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54384,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C54422,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56392,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56436,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56473,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56515,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56557,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56618,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56679,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56722,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56760,,,,"Feb 1, 2020",,,,,,,,,,,
,,,2020,,,9C56780,,,,"Feb 1, 2020",,,,,,,,,,,
